-2.271239698065652141e-03,-4.932860324186284437e-03,2.662432729582332736e-02,0.000000000000000000e+00
-3.651336892100746391e-03,-1.507595785082515953e-03,-1.385704116660205730e-02,0.000000000000000000e+00
-3.468653171713759024e-03,-4.603883203943700056e-03,-1.335360693955374260e-02,0.000000000000000000e+00
-4.058142662494102805e-03,-4.531137914887403001e-03,-1.778892012981889148e-02,0.000000000000000000e+00
-2.915449437360443513e-03,1.443437710170652208e-03,1.439682717924402160e-02,0.000000000000000000e+00
-4.275850346638483852e-03,-2.735486949515781186e-03,-2.060625925912727696e-02,0.000000000000000000e+00
-3.517330224663398931e-03,-4.159963628006406455e-03,2.653755366141546945e-02,0.000000000000000000e+00
-3.371063147511176982e-03,-4.194750485711957327e-03,-1.992927691153548522e-02,0.000000000000000000e+00
-4.173875354594513108e-03,3.898282670084059903e-02,-1.114733077994231950e-02,0.000000000000000000e+00
-3.805215550339486903e-03,-4.871465607989088065e-03,-2.254687770057658275e-02,0.000000000000000000e+00
-3.033407259868899520e-03,-2.907540346658774293e-03,-7.602680768001328013e-03,0.000000000000000000e+00
-3.427512500860076684e-03,-5.066358285403135993e-03,-6.271832446242947730e-03,0.000000000000000000e+00
-4.285390421924664510e-03,-4.553835963247095803e-03,-9.911749660717476471e-03,0.000000000000000000e+00
-4.074458231656238882e-03,-4.499583191263204635e-03,-4.115108318454938768e-03,0.000000000000000000e+00
-4.866893741330467239e-03,2.385919329855287416e-03,-1.138476052935018766e-02,0.000000000000000000e+00
-4.294071862303293872e-03,-5.129646634404697036e-03,8.667912284441156232e-03,0.000000000000000000e+00
-4.054817627289674688e-03,1.215893939600909239e-03,2.413664358667563445e-02,0.000000000000000000e+00
-2.971099918201782451e-03,-5.053292160425786397e-03,1.085574412229242842e-02,0.000000000000000000e+00
-1.020509894973593238e-03,-5.064972007189159041e-03,-4.727082966273583355e-03,0.000000000000000000e+00
-2.917918194426675094e-03,-3.342265909480940725e-03,1.690211133451562792e-02,0.000000000000000000e+00
1.290199612950334706e-03,-5.046013063019431054e-03,-1.188597363034359783e-02,1.000000000000000000e+00
-3.973867472395821096e-03,-5.029809289432462908e-03,-1.706096278693463794e-02,0.000000000000000000e+00
-2.713956860620339324e-03,-5.116263244679108806e-03,3.877942618638129980e-03,0.000000000000000000e+00
-3.162228040001814795e-03,-3.082440225925193143e-03,1.632894988604834813e-02,0.000000000000000000e+00
-4.087298791464780492e-03,8.795453235347494916e-03,-1.968183471798232512e-02,0.000000000000000000e+00
-2.705598164393817166e-03,5.816282584683556654e-03,-8.870071520025829895e-03,0.000000000000000000e+00
2.445422919676863358e-02,-2.863743675565594976e-03,-2.391819841421594442e-02,1.000000000000000000e+00
-3.781531478828657582e-03,-3.053387760364571508e-03,1.369611773017043871e-02,0.000000000000000000e+00
-3.987604839554109021e-03,7.167048496211149942e-03,-1.000402713501449652e-02,0.000000000000000000e+00
-4.644809137287805000e-03,-1.079240314154375447e-03,-1.901664376993836628e-02,0.000000000000000000e+00
-1.170780861813995122e-03,-3.635053174451802899e-03,-2.268205426082734247e-02,0.000000000000000000e+00
1.786803387963910653e-02,-4.791135489941753152e-03,7.013121946125686242e-03,1.000000000000000000e+00
-3.650359484058121433e-03,-5.076027731336155147e-03,5.027267892647421452e-03,0.000000000000000000e+00
-3.620350488133542311e-03,-4.758752930961601853e-03,1.559817472071228610e-02,0.000000000000000000e+00
-3.098269065108503941e-03,-4.115124739043582794e-03,-8.837291780514369005e-03,0.000000000000000000e+00
-4.242287450622096029e-03,-4.958685010205715615e-03,-1.660540179247619458e-02,0.000000000000000000e+00
-3.617939388316752155e-03,-3.665158645705399697e-03,-1.377621908451839329e-02,0.000000000000000000e+00
2.142587396214831394e-02,-5.090493654098912808e-03,-1.631227994720489335e-02,1.000000000000000000e+00
1.553891766378265435e-04,2.143490423792802999e-03,1.613692765557415629e-02,0.000000000000000000e+00
-4.443362693337362529e-03,-3.052650536675851397e-03,2.502845881731722427e-03,0.000000000000000000e+00
-4.139441983463043422e-03,-4.710509255707860687e-04,-9.672851589631466587e-03,0.000000000000000000e+00
-4.110737300551271962e-03,3.281024303440033263e-02,6.042019381677975719e-03,0.000000000000000000e+00
-2.278280553647771874e-03,-4.907956531505037676e-03,1.798369721561412019e-02,0.000000000000000000e+00
-4.332962585017625587e-03,-2.158708438368896372e-03,-1.870956487065391499e-02,0.000000000000000000e+00
-3.680283778312821649e-03,1.089733233893740855e-02,1.589075776022577310e-02,0.000000000000000000e+00
-3.597183729173726065e-03,-4.055985273226613008e-03,9.384619059054006771e-03,0.000000000000000000e+00
-3.796935965162351930e-03,-5.049810801732338567e-03,-1.466072337808534999e-02,0.000000000000000000e+00
-4.573875885976443068e-03,5.904142386729929054e-02,-1.262329506394962997e-02,0.000000000000000000e+00
-3.269305465320604225e-03,-2.609906906643977287e-03,-1.513589583117293247e-02,0.000000000000000000e+00
