-1.074709223991872700e-02,7.872133998110378977e-03,2.629190820639233650e-03,6.932595693312651811e-03,1.355974914484305537e-02,3.632871612091011747e-03,-1.206183725993944210e-02,1.559876759873391784e-02,-1.001356940648005442e-02,-4.391145487027355715e-02,-5.422600748768578727e-02,-1.140433719581833774e-02,3.695752754548806834e-02,-1.222924471119277330e-02,4.644288657429034711e-03,-9.915920991837159221e-03,-7.701721052971159491e-03,3.708048098337251783e-03,2.912621212195033900e-03,6.525892807194066947e-03,-4.017339523219232850e-02,7.654452621526709744e-02,-1.230596166604493863e-02,4.647642126800493288e-03,1.940369309043506532e-02,-3.072423071467951516e-02,5.996618443436834561e-03,-2.644140547793214294e-02,7.388295304000527461e-04,6.036083349049211656e-03,1.093942608636028213e-02,-1.766618824169736979e-02,8.236629550938885311e-03,-1.512230173887445933e-03,-7.838477924544048903e-04,2.019415363763427118e-02,-1.339602290815898773e-02,1.736671957507516378e-02,8.140373369604521694e-03,-2.076686274678224073e-03,-5.219068525878096942e-02,2.736442923709267103e-02,-5.031469632280483398e-03,-5.774434900159105405e-03,5.791251631969512176e-03,9.755167882918695105e-03,-7.840217935268425226e-03,2.024767030161678943e-02,-4.503870810727243768e-02,1.267745292966502429e-03,6.834366170008988363e-03,-3.863914860574940713e-03,-8.798521192151513570e-03,2.620088779659864898e-03,-4.711072236582714533e-03,-4.333656238200659684e-03,-3.550600890235415877e-03,2.300867248847984423e-02,-7.300998183937396947e-03,-4.539027261584333353e-03,-1.695872514079229017e-03,-2.153931135053942930e-02,-2.675417146762159443e-02,-3.275402201477498054e-02,1.491354558502230865e-03,2.309847839853808316e-02,-6.678615023174505616e-02,4.362109790160946521e-03,5.874170206643450354e-03,7.071466034962311902e-03,2.812344214246986773e-02,-4.789562254330034276e-03,-1.099553131145429227e-02,-2.271460443247333774e-02,1.650999909904779517e-02,-3.092770862055806841e-03,2.889452234419955315e-02,1.217041385004220995e-02,3.459392075483642276e-03,1.000000000000000000e+00
-3.045011396926505104e-02,1.203439564720520938e-03,3.540967057438307308e-02,9.488954938265944938e-03,6.621119113775778692e-03,9.917766921621991999e-03,-1.908728953360414038e-02,1.889859407846141565e-02,1.818609627777068071e-03,6.180387528719150786e-03,-1.494491028078227812e-02,2.658941604906756798e-03,-3.416076415226512123e-03,-5.372953042320552375e-02,-2.076663692164103583e-02,4.216500420482929487e-03,1.249256768828912144e-02,3.236575714072654087e-03,-8.451337314893668518e-02,2.854180151791529951e-02,-1.946284164934457966e-03,-1.511876967371184738e-02,7.448693464811316500e-02,1.821184461743799443e-02,1.319313910348546282e-02,2.320541416795158466e-03,-9.684123725923428350e-03,-3.052596889558360435e-02,8.493464473871281673e-03,-1.076829503927086845e-02,5.289894718151168587e-03,3.103529228857692182e-03,1.003615244252914485e-02,3.130109189547692055e-03,4.252815598409630943e-03,4.510558568486826292e-02,-1.254959866696861957e-02,1.782550380451878441e-02,3.970605987130781250e-02,-3.872490681696858818e-03,-9.171109796167753458e-03,3.563282747470084694e-02,-3.474526135752962347e-02,2.985974580352719274e-02,-1.757941841676497960e-02,7.906428384356446043e-03,2.687315539644923035e-02,-2.397130128237535095e-03,-6.512831620890911777e-03,5.556921273871002522e-03,-9.997940625655447888e-05,-8.977127934328494457e-03,1.530391084150697738e-02,-1.472734528691301004e-02,-6.760834955916676832e-03,5.478386365397179547e-03,-1.142753383173930951e-02,-1.033519335376856599e-02,-2.622675854213963459e-02,-1.262633966134523063e-02,7.122990588138941245e-03,4.335190111250570438e-03,1.794356048416980267e-03,-4.092096496447904935e-02,-1.872572565888704424e-02,-3.506787293171614861e-02,-2.586853542552513402e-03,4.612571652332748268e-02,-1.448620481678367794e-02,-1.740832956894424258e-03,-2.535341075615972148e-02,-1.398767567599947491e-02,-7.527821007382519587e-03,1.803747126447199575e-02,-1.680839941204029589e-03,-2.495400731102484504e-02,1.069664553715873878e-02,1.637647168877369441e-02,-3.567520740891873265e-03,1.000000000000000000e+00
5.320077308998789542e-03,-3.876408702634153575e-02,2.856585459258723092e-03,1.761229481400742106e-02,-1.808057534815857986e-02,-5.551109583974931164e-03,5.346775865434333364e-03,4.140152524773774156e-02,1.421087096624407999e-02,-5.932288659545829207e-02,1.281760228591315859e-03,3.992842737171435619e-02,-1.504277314876733759e-02,3.232686998517045329e-03,-6.864919203915260254e-04,-2.083960441543314650e-03,3.686187000263223962e-03,-1.196450587159775258e-02,-9.682543762321551423e-03,1.180055298592603066e-03,-8.126039279349961397e-02,9.473316145306200087e-04,1.520285632630079091e-03,-1.413580776353079264e-02,1.863959573583503365e-02,3.985732880936447564e-03,3.509869786308388723e-04,-9.664088629096345695e-04,1.644961747793973264e-02,-2.524488706336053614e-02,-7.461076773103677076e-04,4.196781001672084468e-04,-4.339255261288393027e-03,-2.269255263932334205e-02,-6.090088487428677727e-03,1.793605489722974395e-03,9.875461301012180768e-03,2.651624710531352500e-02,-3.403703747780028981e-03,1.672046088253548862e-02,-1.427594217516059763e-03,-1.575877781667403554e-02,4.331363135605188069e-03,4.293767010028202644e-03,-3.904855551660795648e-03,4.873536597221078508e-03,-6.539392739273512840e-03,-3.117389778849585444e-03,7.407630402014206417e-02,4.914922056623270696e-03,1.304308320558603476e-02,7.636616232863775722e-03,-2.310406551491761204e-03,-5.023492640021447360e-03,-1.297544343779486256e-02,1.477611435603903324e-02,-5.268352375627742036e-03,-8.040958382285107175e-03,1.318440595808920840e-02,-1.634581175041477374e-03,-1.236458824070985020e-03,-5.768497141385324489e-03,2.670538079946563337e-02,4.047367472175700948e-04,-8.821764019333409174e-03,1.376694851000900138e-02,-3.528950428049520624e-03,-1.356512961219551172e-02,-1.285793565784925166e-02,1.946656526029698700e-03,8.095164011854380504e-03,1.765179646902159671e-02,-5.674802484050389673e-02,9.303956381589616187e-03,1.153986166350845499e-02,1.734796503587929251e-02,-3.898202503420373013e-03,4.926970262506982431e-03,3.488245659945708385e-03,0.000000000000000000e+00
1.182087294047598838e-03,-5.151860358856242758e-03,-8.393154913770716971e-03,9.931030424268908613e-03,-1.485286515484012491e-02,4.869217812055399996e-02,-3.721958309315499813e-02,-2.024727855659765735e-02,-3.577834205670560666e-03,2.928723345225665853e-02,-4.240929584801248278e-03,1.139492469939605221e-03,1.156070905560107297e-02,1.213707561265626490e-02,1.477819463582905404e-02,2.070551681424150081e-02,2.153747361417671091e-03,1.235829632797170660e-02,7.842272422259500761e-03,3.110504800533512790e-02,-1.034814561094363032e-02,1.610907808449258457e-03,-1.061756441460420374e-03,-7.351085070717977739e-03,-5.317165194277916236e-03,7.814892931069614135e-03,-2.430132030555798989e-02,1.179287471516535755e-02,1.168155224270364667e-02,-8.494717854721311676e-03,-3.928641344609212771e-02,-1.862107927322859818e-02,5.518814394947774843e-02,-1.400394260379716517e-02,-2.585676006398925086e-03,3.242479529009970052e-02,-1.178623587263757586e-02,-2.221043733705121200e-04,-7.804573079338343600e-03,-1.244240275968591658e-02,-8.590967179545608984e-03,-1.244668625645254344e-03,-9.553413876196115845e-03,-4.100768269780985173e-03,-7.877992861754477133e-03,-3.520296039770381968e-02,-8.840719288308970802e-03,-2.763367593500715494e-02,9.487506133176433140e-03,2.124322358607268202e-02,3.611625751549100982e-03,1.114221143842964584e-02,1.284449909237298307e-02,1.169903341460856207e-02,-3.711314097632378850e-02,6.508437698313149222e-03,-5.633140725201735491e-03,-1.105159706608871330e-03,2.035527408997975241e-02,9.345063220322082434e-03,1.727820784952775746e-02,2.074277637986336048e-02,6.454548609865112460e-03,4.482387854235221625e-03,-1.334941113768572940e-02,2.452713471689122252e-03,-3.739271673072331117e-03,-1.621836798701928317e-02,-3.983262986076029077e-02,1.102003217896691195e-03,2.672691818820555412e-02,-3.822138491022878531e-02,1.393201093080905818e-02,-1.080389807934949674e-02,-5.074532456531564290e-02,1.312469286314771506e-02,-8.070834054290803444e-03,2.597006469263270570e-02,-2.879552991304454822e-03,1.000000000000000000e+00
-7.878790336420724710e-03,9.331494764287942903e-03,1.559195796401871906e-02,1.874697829645888963e-02,-1.370671310742955715e-02,-1.203057106599004361e-02,-4.748544960358926439e-03,-5.227402787987103436e-03,-7.783290387245705988e-03,-4.387094218884722216e-03,-1.264977523194217926e-02,-3.886867175157950050e-02,1.052961579985129889e-02,-1.299033801864129915e-02,5.952548440292977638e-04,-2.018668741820515630e-02,3.136186192546784601e-02,-1.769279759948324052e-02,-2.474070452758044339e-02,3.069194681191066143e-03,-1.712284573432324916e-02,-8.583061545006032828e-03,-1.504185370173590636e-02,5.324041481883182159e-02,-1.368838557891364008e-02,2.967057449259983756e-03,-1.752167961075004957e-03,-1.051166035697960605e-01,-4.297242611934036158e-03,3.135007315658610433e-02,-2.656837398757425084e-03,3.726313708307457152e-03,-8.202112283045612240e-03,-1.124285362720306956e-03,6.143824924703250590e-04,7.552005170449438941e-03,3.357947583469174380e-02,2.965052075759038938e-03,2.868916940095218512e-02,-3.127124229441334557e-02,-1.073687419297814387e-03,2.796436534308407995e-02,2.113624303071939825e-02,4.950183485851684766e-03,1.876440917076938400e-02,3.496712407025908548e-03,-4.646357455568059236e-02,4.462709917193567223e-04,-8.294006243845901405e-03,-4.894063663174417003e-03,-8.471665603663709743e-02,6.814429384768849046e-03,-4.110867833545238728e-03,-1.307859232855349690e-02,1.278018986904518213e-02,-1.006482808115457817e-01,-1.282326951768682916e-02,-1.784999424217457650e-02,-2.459052593821210719e-04,1.583562278627629466e-02,-1.540007661570098538e-02,2.955692654485465865e-02,1.730764712760774968e-04,1.581475326028284126e-02,-2.363244732726914668e-02,-7.581939869184695785e-04,-8.936504621857238942e-03,3.213993803079603917e-02,-8.887701852409099490e-03,-2.325904465906722060e-04,-7.623993748094018939e-03,1.343628580381340566e-02,1.528405637626845288e-02,5.454688934363602359e-02,1.272252253022999359e-02,-1.625678431001511062e-02,-7.615331790228165379e-04,-4.461478571215628242e-03,7.886022452517562828e-03,0.000000000000000000e+00
-4.292355269424725887e-03,-1.170233165550821222e-04,-2.902798027257336849e-03,2.336452258169317495e-02,-9.452375252634061947e-03,-4.369835701073205431e-03,1.040771346878508960e-02,4.715747686860899922e-03,1.994825452728211934e-02,-9.162098439159500896e-03,5.230249189496069193e-03,-1.155000325498217392e-02,4.759449205462425864e-02,1.798559410652538371e-03,-1.055781802524966007e-02,5.825479439470021732e-03,-7.430211317788070098e-03,-1.530461282562954953e-02,-9.747882805295452965e-03,-6.289979053445519941e-03,8.789749900224064910e-03,5.559057938335846411e-02,7.289250127773072227e-03,-1.437511169835678851e-02,-2.454825824681348273e-03,-2.074748386887085086e-02,-6.122004867710442028e-02,2.624880709076906141e-03,2.791374834842512073e-03,1.039355624098703933e-02,1.207667164499949194e-02,-4.599140758493871356e-02,-2.164204478901902290e-02,-4.083770582218494011e-02,1.309811992221444205e-02,4.804554873689358650e-03,1.965514692556476553e-02,7.581157794528137553e-03,-6.272451588700392322e-03,1.017771199794739560e-02,1.541212840584687410e-02,8.489621312634637942e-03,-2.870380230231548736e-03,-1.005863991846551661e-02,6.661807534824808197e-03,2.803862987707154281e-02,3.318619648896802693e-02,2.682435650487346654e-02,-2.065359067106247934e-02,8.503779262208388187e-03,6.498820128458919487e-03,2.872032009365211788e-02,-8.986316297841055040e-03,-7.301119997145489454e-03,5.357839176107603851e-03,-1.121433442172722200e-02,1.607302339289652486e-03,-2.110854388655413957e-03,1.455285754275723736e-02,-5.870981949184417639e-03,1.333225182821479345e-02,-1.078940549085088615e-03,-1.609865765234592266e-02,2.173874842275419147e-02,-2.775633796909372786e-02,7.727747601878234840e-03,-1.713131584955026460e-02,-1.280210445004410780e-02,-2.747245850768257822e-02,-4.845103578472774800e-03,-3.183098043059529730e-02,1.903352792505791369e-02,2.036073654551758677e-02,2.038855000022665731e-02,-4.303572337265762493e-02,-4.452113198252614923e-02,7.643978514250544115e-03,3.350835432048596130e-02,-7.024431625010107288e-03,1.000000000000000000e+00
-5.985319896789922066e-03,-5.126869994732849434e-02,2.563800319862722006e-03,-3.368972581790764115e-02,3.607946902842246173e-02,-1.674583004938186986e-02,-4.101180804023456597e-03,9.700872429750763762e-04,5.521045139825325396e-03,1.125194791243274046e-02,1.380903005640984546e-02,-1.632900736453833657e-02,-3.969554620246288495e-03,8.508177741183545542e-03,5.050963253827554095e-02,-1.674520858725100231e-02,3.226328549000320560e-04,5.264076868875932486e-04,1.172010276963322481e-02,1.404140892339395333e-02,-1.219895648212986072e-02,2.544117048789039034e-03,-2.861216230043221644e-03,5.414965765363828620e-03,9.073378443554389397e-03,-1.248410832659893957e-02,-1.451829384589710566e-02,-1.562452981717202954e-03,1.257288182571129724e-02,-1.122052769230539454e-02,4.230701105174529408e-02,2.456587610393022592e-02,1.719535251150985933e-02,9.890055117459384260e-04,8.832847582728505648e-03,-3.899113356458221505e-03,-1.417555394425779221e-02,8.149590813229034419e-03,1.850995411648639899e-04,6.958675348850106024e-04,1.042955957428193942e-03,2.757026171887425395e-02,-1.833522546812989609e-04,-4.953992630548151831e-03,-7.139808629982996417e-03,2.700682357462413224e-02,-4.865448948760745830e-03,6.351766498645179844e-04,2.212972615155232858e-03,-2.303914492814205031e-03,2.031589288415382860e-02,2.230244572061784031e-02,-1.100841928817364659e-02,-1.922032920308313015e-03,-1.377734465995623242e-02,-1.284013723666065088e-04,-3.503475558440016790e-02,-2.401798846511471290e-04,7.825557302584508143e-03,1.198470130886346557e-03,1.633942106131102811e-03,-1.243081161990959062e-02,1.298732178692794427e-02,-4.614815174428082631e-03,1.012660963399158141e-02,-1.721912895442076529e-03,1.023160794915140524e-02,-6.879080431010903274e-03,1.254734953409103286e-02,-8.227991907201226071e-03,2.150424877095135842e-03,4.094530265428674570e-04,9.852333577693991179e-03,-3.602566509263058561e-03,1.303902532402217464e-02,-1.982195566681216239e-03,-1.994149158372714170e-02,-2.348556761879576696e-03,3.186610202290252134e-03,0.000000000000000000e+00
1.021949391374216143e-02,-9.131358907974831962e-02,-1.279601788510106170e-02,2.303040537219297468e-02,-1.808662326578193424e-02,8.570955993634115852e-03,1.047432032027009394e-02,-1.332135627584538420e-02,7.852848398650870074e-03,1.479449263721850649e-03,-6.512133989329106296e-03,9.479636202985653945e-03,-2.476644959448152938e-03,3.853132462197143403e-03,-9.101362332582352277e-03,-5.688861952140309222e-03,7.922515692795934969e-03,2.850093298163195246e-03,-2.513227601627712748e-02,-1.560213174789396896e-03,2.304960819958778821e-03,-2.734273008967382131e-03,5.444431847912343213e-03,-3.403560195635239177e-02,4.565202281599668906e-03,2.703021936454269580e-02,4.988746311340806067e-03,2.436882717733647279e-03,6.826507507049182910e-04,-2.166086512599282865e-02,3.037640501814705199e-02,3.056607348571402719e-02,-1.386564733321952320e-02,5.354544338693187355e-02,6.834592126092114625e-03,-1.090318856529762237e-02,2.962041301016480298e-03,6.571766526345911019e-03,-5.890427831628458968e-03,-4.350284004377528990e-04,-4.782947924010422930e-03,-1.385995541262720690e-02,-2.828533084649040210e-03,1.968474576777144280e-03,-1.153483477095430722e-03,-9.601637816831744277e-03,1.221420312236093375e-02,-2.688174246780322945e-03,2.362338951640285956e-04,-2.350382558092094579e-02,9.982956221919555076e-03,3.913627609514367181e-03,-3.713536805676034142e-02,1.592334418515824798e-03,-9.530798386976034597e-04,1.569389139047657963e-03,-3.755838208667292705e-04,-1.386759619979408085e-03,2.133803068203529718e-02,7.585893449821124596e-03,-6.492728454372579186e-03,-2.038568642837918637e-02,2.431190934444124596e-02,7.316305353142638773e-03,-1.434052653514758004e-02,-9.170851290369012518e-03,-1.623793894272664018e-02,-8.872812599375624540e-03,-2.480852238601193027e-02,-6.553370809228712887e-03,-9.905613471675950646e-03,3.693574060678047472e-02,-1.111920145184423087e-02,-2.350483001548946300e-03,4.780250741671777590e-03,2.847347630713051303e-03,-2.596715682517673415e-02,-5.527954082136792013e-03,8.555367688663689796e-03,0.000000000000000000e+00
1.216161947576080773e-02,2.499781714853241410e-02,-5.812122212971114130e-03,-3.642318801923645488e-02,1.235731264107341534e-02,-1.013283581492661727e-02,-5.439612962115480954e-03,1.548939895428590521e-02,1.030987272238189159e-02,1.396122175226332737e-02,-8.025157624229355482e-03,-3.203452279606456427e-02,6.729717568732725488e-03,-3.336545387180528746e-03,-1.337224084911120721e-02,-6.017836383080952742e-03,1.949397681737803298e-02,3.543539530586801989e-02,1.336763257833430835e-02,1.862248024958411061e-02,-2.784024865813965622e-03,-1.817049270767914435e-03,-5.732093998122549626e-03,-3.299804900009403741e-03,-3.332949180241277787e-02,1.607023527942458806e-03,-9.108044936972543859e-03,1.144717601681897838e-02,1.259208939005701522e-02,5.690586655757220308e-03,5.392669779362482818e-02,8.168266381146824587e-03,3.659260625405383327e-02,-5.848409434516810279e-06,3.115672222118567175e-02,1.286858167817631245e-02,5.753856495354170777e-03,8.357834673485865784e-03,2.058864850489764212e-02,-3.238048936577219566e-02,-8.699454428453868432e-03,-5.616853138862108741e-02,-3.182102932978670556e-02,-1.700007341289930946e-02,3.785607649301669583e-04,1.745307264235687605e-02,1.713015266248527416e-02,-3.691447574627614199e-03,1.099856311553924423e-02,-8.912790812271146473e-03,5.228082778661014007e-02,-5.534293974134158606e-02,2.511167617015550718e-02,4.391579841943701878e-03,1.388412070467678894e-03,-1.267159634071473445e-02,2.346520845789292278e-03,-7.573435722116710067e-03,4.920601402508007968e-03,6.190121059811803765e-03,-1.503677661480389265e-03,-2.830482394742729613e-02,-7.578920362557615281e-03,8.870439545659993680e-03,-4.415142256480616631e-03,2.297370234698942887e-02,-2.861902587697962713e-03,1.813480558877507550e-03,-1.415267389864810488e-02,-5.581973515114878326e-03,-1.649099166602792377e-02,-1.136319078957936587e-02,-4.947172254378708750e-02,-6.162294589900376394e-03,7.204809418936779751e-03,-1.251198710555433309e-02,6.843101415410682287e-03,5.602509496771400366e-03,-5.680322587234680823e-03,0.000000000000000000e+00
4.060376040980646917e-03,8.597262022229356856e-03,8.939864169529430915e-03,-1.586502063132892368e-02,-2.604748860049908507e-03,-3.097100376174327652e-02,-1.246352605713005671e-02,3.010288744204071831e-02,1.472087735755990209e-02,-3.911835682914620999e-02,-1.697952699014022154e-02,1.655369099165735804e-03,-2.670986359488667847e-02,-5.723408949399037826e-03,3.159198153429590428e-02,-1.383859025249228360e-02,-1.033385127015575972e-01,-1.222121906707240163e-02,2.444706900454647266e-02,-2.200011497502415113e-03,4.092692837520527094e-03,-8.208821027180023683e-03,-9.287242839135087177e-04,-3.436620647485513075e-02,-2.123294675775375118e-02,-5.242627620899713292e-02,1.294050277386605760e-02,8.631028434008685551e-03,-1.485150050510281039e-03,-4.583867349028034055e-03,-6.730213383090659536e-03,1.978641202106062175e-02,4.289317766290239552e-03,-6.807475405983913486e-03,-1.065424819775466665e-02,-4.672579303823361924e-03,-1.571744763145141097e-02,2.580268139286445717e-02,3.251969503430648251e-03,4.045275306906979951e-04,-2.243762414575505015e-02,-2.856755866892076237e-02,2.095119544527013211e-03,-2.451573664165559649e-02,1.371854260139095290e-02,1.118519412041521846e-02,-1.281686047451554601e-03,-1.197723773292637753e-03,6.822408614434538610e-02,9.357909535158942527e-03,2.329232040901203435e-02,2.480002039391424745e-02,-1.800881557450935075e-03,1.565223784580999089e-02,7.550256980512404757e-03,2.772295192444915613e-03,-5.634856118097431726e-02,6.195685557043398642e-03,-1.325073495746439088e-02,-2.214249255917759979e-02,7.929940032052044951e-03,6.065366046761585042e-03,-8.283091005604661938e-03,7.753852495396825438e-03,5.807984592116937489e-02,2.418825406012127532e-02,3.837344766613438440e-03,1.750191873544098414e-02,-3.171709443438482101e-03,-2.044569133662760274e-02,3.984472874994445142e-04,-1.550829125045673912e-02,7.237528552766540023e-03,-2.830432099413061203e-02,9.102286666333683773e-03,-2.468310801458088385e-02,-1.506549471062807073e-03,5.783032229279583616e-03,5.896169515747120074e-03,0.000000000000000000e+00
